Timestamp,Equipment_ID,Sensor1_Temperature_C,Sensor2_Vibration_Hz,Sensor3_Pressure_Pa,Sensor1_Temperature_MA,Sensor2_Vibration_MA,Sensor3_Pressure_MA
2024-09-06 19:47:44.864864864,A124,91.91,20.85,802.86,79.28999999999998,17.41,866.8033333333334
2024-09-06 20:20:54.054054054,A123,58.29,16.17,1476.22,75.99,17.77,1009.8466666666667
2024-09-06 20:54:03.243243243,A126,54.21,25.21,702.5,68.13666666666666,20.743333333333336,993.86
2024-09-06 21:27:12.432432432,A124,82.28,26.73,1144.78,64.92666666666666,22.703333333333333,1107.8333333333333
2024-09-06 22:00:21.621621621,A126,65.02,28.81,960.02,67.17,26.916666666666668,935.7666666666668
2024-09-06 22:33:30.810810810,A124,62.13,14.0,1266.13,69.80999999999999,23.180000000000003,1123.6433333333334
2024-09-06 23:06:40.000000000,A126,78.18,18.23,1259.31,68.44333333333333,20.346666666666668,1161.8200000000002
2024-09-06 23:39:49.189189189,A126,86.96,25.19,618.39,75.75666666666666,19.14,1047.9433333333334
2024-09-07 00:12:58.378378378,A125,83.3,26.52,940.05,82.81333333333332,23.313333333333333,939.25
2024-09-07 00:46:07.567567567,A125,93.88,17.18,942.01,88.04666666666667,22.963333333333335,833.4833333333335
2024-09-07 01:19:16.756756756,A126,78.33,25.9,343.24,85.17,23.2,741.7666666666668
2024-09-07 01:52:25.945945945,A126,81.03,23.03,886.14,84.41333333333331,22.036666666666665,723.7966666666667
2024-09-07 02:25:35.135135135,A123,65.87,25.0,1109.99,75.07666666666665,24.643333333333334,779.7900000000001
2024-09-07 02:58:44.324324324,A124,85.26,31.88,1057.01,77.38666666666667,26.636666666666667,1017.7133333333335
2024-09-07 03:31:53.513513513,A125,50.47,19.48,1039.94,67.2,25.453333333333333,1068.9800000000002
2024-09-07 04:05:02.702702702,A123,49.59,27.65,1178.6,61.77333333333332,26.336666666666662,1091.8500000000001
2024-09-07 04:38:11.891891891,A123,46.82,27.37,1240.93,48.95999999999999,24.833333333333332,1153.1566666666668
2024-09-07 05:11:21.081081081,A125,70.7,7.53,894.56,55.703333333333326,20.849999999999998,1104.6966666666667
2024-09-07 05:44:30.270270270,A126,84.82,14.99,700.2,67.44666666666666,16.63,945.2300000000001
2024-09-07 06:17:39.459459459,A126,69.07,22.46,979.1,74.86333333333333,14.993333333333334,857.9533333333334
2024-09-07 06:50:48.648648648,A123,69.12,28.31,1219.57,74.33666666666666,21.919999999999998,966.2900000000001
2024-09-07 07:23:57.837837837,A123,64.31,17.97,668.62,67.49999999999999,22.913333333333338,955.7633333333333
2024-09-07 07:57:07.027027027,A125,50.2,24.96,1021.8,61.21,23.746666666666666,969.9966666666668
2024-09-07 08:30:16.216216216,A123,71.93,15.73,941.66,62.14666666666667,19.55333333333333,877.3600000000001
2024-09-07 09:03:25.405405405,A126,62.07,21.94,1313.08,61.4,20.87666666666667,1092.18
2024-09-07 09:36:34.594594594,A124,85.24,13.24,1099.23,73.08,16.970000000000002,1117.99
2024-09-07 10:09:43.783783783,A126,97.62,24.58,1096.51,81.64333333333332,19.92,1169.6066666666668
2024-09-07 10:42:52.972972973,A126,55.05,22.65,1144.14,79.30333333333333,20.156666666666666,1113.2933333333335
2024-09-07 11:16:02.162162162,A124,82.64,21.3,1274.8,78.43666666666665,22.843333333333334,1171.8166666666668
2024-09-07 11:49:11.351351351,A123,56.68,25.06,510.03,64.78999999999999,23.00333333333333,976.3233333333334
2024-09-07 12:22:20.540540540,A126,77.77,18.91,976.33,72.36333333333333,21.756666666666664,920.3866666666668
2024-09-07 12:55:29.729729729,A126,57.02,1.59,1111.48,63.82333333333332,15.186666666666667,865.9466666666667
2024-09-07 13:28:38.918918918,A124,87.34,17.1,1197.26,74.04333333333332,12.533333333333333,1095.0233333333335
2024-09-07 14:01:48.108108108,A125,67.6,22.9,886.05,70.65333333333332,13.863333333333335,1064.93
2024-09-07 14:34:57.297297297,A124,86.06,14.09,776.41,80.33333333333333,18.029999999999998,953.2400000000001
2024-09-07 15:08:06.486486486,A125,56.4,11.44,840.77,70.02,16.14333333333333,834.41
2024-09-07 15:41:15.675675675,A123,75.1,32.15,848.08,72.52,19.226666666666663,821.7533333333334
2024-09-07 16:14:24.864864864,A125,64.0,19.77,1151.79,65.16666666666666,21.12,946.8800000000001
2024-09-07 16:47:34.054054054,A124,74.82,20.43,531.65,71.30666666666666,24.116666666666664,843.8400000000001
2024-09-07 17:20:43.243243243,A125,86.32,24.88,1071.01,75.04666666666665,21.69333333333333,918.15
2024-09-07 17:53:52.432432432,A125,75.1,22.7,891.9,78.74666666666666,22.67,831.52
2024-09-07 18:27:01.621621621,A124,82.95,23.85,911.37,81.45666666666665,23.81,958.0933333333332
2024-09-07 19:00:10.810810810,A123,69.59,30.78,1247.1,75.88,25.776666666666667,1016.79
2024-09-07 19:33:20.000000000,A124,58.27,19.34,1014.25,70.27,24.656666666666666,1057.5733333333335
2024-09-07 20:06:29.189189189,A124,51.95,30.93,909.85,59.93666666666666,27.01666666666667,1057.0666666666668
2024-09-07 20:39:38.378378378,A125,88.37,16.47,1229.23,66.19666666666666,22.24666666666667,1051.1100000000001
2024-09-07 21:12:47.567567567,A125,99.17,13.79,867.35,79.82999999999998,20.396666666666665,1002.1433333333334
2024-09-07 21:45:56.756756756,A124,109.63,17.59,934.64,99.05666666666666,15.949999999999998,1010.4066666666668
2024-09-07 22:19:05.945945946,A123,74.61,19.6,897.41,94.46999999999998,16.993333333333336,899.8000000000002
2024-09-07 22:52:15.135135135,A124,86.21,19.84,864.91,90.14999999999998,19.01,898.9866666666668
2024-09-07 23:25:24.324324324,A125,56.36,19.74,735.07,72.39333333333332,19.726666666666663,832.4633333333335
2024-09-07 23:58:33.513513513,A123,82.43,20.93,828.32,74.99999999999999,20.17,809.4333333333335
2024-09-08 00:31:42.702702702,A125,47.45,27.47,1013.52,62.079999999999984,22.713333333333335,858.9700000000003
2024-09-08 01:04:51.891891891,A123,95.48,13.41,894.0,75.11999999999999,20.603333333333335,911.9466666666667
2024-09-08 01:38:01.081081081,A123,62.83,15.97,909.63,68.58666666666666,18.95,939.0500000000002
2024-09-08 02:11:10.270270270,A126,71.17,20.24,870.52,76.49333333333333,16.540000000000003,891.3833333333336
2024-09-08 02:44:19.459459459,A124,83.22,17.0,1081.75,72.40666666666665,17.736666666666668,953.9666666666668
2024-09-08 03:17:28.648648648,A123,95.68,19.86,1311.43,83.35666666666667,19.03333333333333,1087.9000000000003
2024-09-08 03:50:37.837837837,A125,83.62,26.24,900.68,87.50666666666666,21.033333333333335,1097.9533333333336
2024-09-08 04:23:47.027027027,A124,64.11,9.86,799.39,81.13666666666666,18.653333333333332,1003.8333333333335
2024-09-08 04:56:56.216216216,A123,68.61,25.35,1176.19,72.11333333333333,20.483333333333334,958.7533333333334
2024-09-08 05:30:05.405405405,A123,62.72,19.81,1051.36,65.14666666666666,18.340000000000003,1008.9800000000001
2024-09-08 06:03:14.594594594,A126,62.66,21.14,778.27,64.66333333333333,22.100000000000005,1001.94
2024-09-08 06:36:23.783783783,A126,67.98,28.97,863.73,64.45333333333332,23.30666666666667,897.7866666666669
2024-09-08 07:09:32.972972973,A123,80.6,21.3,920.46,70.41333333333331,23.80333333333333,854.1533333333335
2024-09-08 07:42:42.162162162,A124,68.47,25.91,1176.71,72.34999999999998,25.393333333333334,986.9666666666668
2024-09-08 08:15:51.351351351,A125,72.67,11.81,892.88,73.91333333333331,19.673333333333336,996.6833333333335
2024-09-08 08:49:00.540540540,A126,65.48,21.1,725.61,68.87333333333333,19.606666666666666,931.7333333333336
2024-09-08 09:22:09.729729729,A124,87.21,23.72,732.54,75.11999999999999,18.87666666666667,783.6766666666668
2024-09-08 09:55:18.918918918,A123,74.8,13.72,897.5,75.82999999999998,19.513333333333332,785.2166666666668
2024-09-08 10:28:28.108108108,A125,84.16,16.62,1093.46,82.05666666666666,18.02,907.8333333333335
2024-09-08 11:01:37.297297297,A125,72.5,18.74,985.77,77.15333333333332,16.36,992.2433333333335
2024-09-08 11:34:46.486486486,A126,73.41,19.8,1030.62,76.68999999999998,18.386666666666667,1036.6166666666668
2024-09-08 12:07:55.675675675,A126,76.72,33.58,969.52,74.21,24.040000000000003,995.3033333333334
2024-09-08 12:41:04.864864864,A124,63.35,27.16,820.32,71.16,26.846666666666668,940.1533333333335
2024-09-08 13:14:14.054054054,A123,95.42,19.61,1271.44,78.49666666666666,26.78333333333333,1020.4266666666668
2024-09-08 13:47:23.243243243,A123,75.16,25.16,1045.19,77.97666666666666,23.97666666666667,1045.6500000000003
2024-09-08 14:20:32.432432432,A124,92.48,24.59,778.01,87.68666666666665,23.12,1031.5466666666669
2024-09-08 14:53:41.621621621,A126,87.47,23.21,875.67,85.03666666666665,24.320000000000004,899.6233333333334
2024-09-08 15:26:50.810810810,A126,87.35,26.06,694.52,89.09999999999998,24.62,782.7333333333335
2024-09-08 16:00:00.000000000,A126,77.33,19.63,1035.02,84.04999999999998,22.966666666666665,868.4033333333333
2024-09-08 16:33:09.189189189,A126,57.2,11.63,1000.28,73.95999999999998,19.106666666666666,909.94
2024-09-08 17:06:18.378378378,A123,58.79,12.84,1239.01,64.44,14.700000000000001,1091.4366666666667
2024-09-08 17:39:27.567567567,A126,98.91,18.33,1008.08,71.63333333333333,14.266666666666666,1082.4566666666667
2024-09-08 18:12:36.756756756,A125,78.74,27.49,1061.59,78.81333333333333,19.55333333333333,1102.8933333333332
2024-09-08 18:45:45.945945946,A126,55.09,13.8,1430.71,77.57999999999998,19.873333333333335,1166.7933333333333
2024-09-08 19:18:55.135135135,A124,72.94,16.38,759.84,68.92333333333333,19.223333333333333,1084.0466666666669
2024-09-08 19:52:04.324324324,A126,83.2,19.32,1209.84,70.40999999999998,16.5,1133.4633333333334
2024-09-08 20:25:13.513513513,A125,69.18,25.45,983.07,75.10666666666667,20.383333333333336,984.25
2024-09-08 20:58:22.702702702,A125,55.88,21.07,780.81,69.42,21.94666666666667,991.2399999999999
2024-09-08 21:31:31.891891891,A126,88.41,22.63,1135.73,71.15666666666665,23.05,966.5366666666667
2024-09-08 22:04:41.081081081,A123,69.66,17.83,1227.96,71.31666666666665,20.51,1048.1666666666667
2024-09-08 22:37:50.270270270,A126,59.3,11.21,1240.94,72.45666666666665,17.223333333333333,1201.5433333333333
2024-09-08 23:10:59.459459459,A126,80.54,15.69,1125.7,69.83333333333333,14.910000000000002,1198.2
2024-09-08 23:44:08.648648648,A124,101.22,19.44,714.39,80.35333333333332,15.446666666666667,1027.01
2024-09-09 00:17:17.837837837,A123,80.13,15.83,686.91,87.29666666666667,16.986666666666668,842.3333333333334
2024-09-09 00:50:27.027027027,A125,69.41,24.25,699.33,83.58666666666666,19.84,700.21
2024-09-09 01:23:36.216216216,A125,62.15,24.3,1216.35,70.56333333333332,21.459999999999997,867.5300000000001
2024-09-09 01:56:45.405405405,A123,87.59,23.12,976.28,73.05,23.89,963.9866666666667
2024-09-09 02:29:54.594594594,A123,85.6,20.44,798.46,78.44666666666666,22.62,997.0300000000001
2024-09-09 03:03:03.783783783,A125,71.89,18.23,1145.44,81.69333333333333,20.596666666666668,973.3933333333334
2024-09-09 03:36:12.972972973,A126,84.45,17.36,916.29,80.64666666666666,18.676666666666666,953.3966666666669
2024-09-09 04:09:22.162162162,A126,59.5,21.98,1117.65,71.94666666666666,19.19,1059.7933333333333
2024-09-09 04:42:31.351351351,A126,56.22,19.78,962.72,66.72333333333333,19.706666666666667,998.8866666666668
2024-09-09 05:15:40.540540540,A126,46.53,19.92,856.22,54.08333333333332,20.560000000000002,978.8633333333333
2024-09-09 05:48:49.729729729,A124,73.09,16.97,884.29,58.61333333333332,18.89,901.0766666666668
2024-09-09 06:21:58.918918918,A124,71.37,23.43,1316.59,63.66333333333333,20.106666666666666,1019.0333333333334
2024-09-09 06:55:08.108108108,A125,65.33,21.65,1071.63,69.92999999999999,20.683333333333334,1090.8366666666668
2024-09-09 07:28:17.297297297,A123,82.97,10.6,1246.32,73.22333333333331,18.56,1211.5133333333333
2024-09-09 08:01:26.486486486,A123,86.81,27.5,1055.31,78.36999999999999,19.916666666666668,1124.42
2024-09-09 08:34:35.675675675,A125,92.44,17.69,981.6,87.40666666666665,18.596666666666664,1094.41
2024-09-09 09:07:44.864864864,A123,80.8,22.66,942.89,86.68333333333332,22.616666666666664,993.2666666666668
2024-09-09 09:40:54.054054054,A126,62.81,26.99,936.12,78.68333333333332,22.44666666666667,953.5366666666667
2024-09-09 10:14:03.243243243,A124,56.86,11.93,1126.04,66.82333333333332,20.526666666666667,1001.6833333333334
2024-09-09 10:47:12.432432432,A124,88.77,15.22,753.2,69.47999999999999,18.046666666666667,938.4533333333333
2024-09-09 11:20:21.621621621,A124,90.18,21.48,870.46,78.60333333333332,16.209999999999997,916.5666666666666
2024-09-09 11:53:30.810810810,A125,106.11,21.97,729.5,95.02,19.55666666666667,784.3866666666667
2024-09-09 12:26:40.000000000,A123,72.85,21.97,871.94,89.71333333333332,21.80666666666667,823.9666666666667
2024-09-09 12:59:49.189189189,A123,87.41,23.39,744.67,88.78999999999998,22.44333333333333,782.0366666666667
2024-09-09 13:32:58.378378378,A124,62.81,14.52,826.16,74.35666666666664,19.959999999999997,814.2566666666667
2024-09-09 14:06:07.567567567,A126,82.46,16.57,908.74,77.55999999999999,18.16,826.5233333333332
2024-09-09 14:39:16.756756756,A126,69.84,14.89,1137.1,71.70333333333333,15.326666666666666,957.3333333333334
2024-09-09 15:12:25.945945946,A123,87.05,19.16,1205.96,79.78333333333332,16.87333333333333,1083.9333333333334
2024-09-09 15:45:35.135135135,A125,61.82,13.99,1134.9,72.90333333333332,16.013333333333332,1159.32
2024-09-09 16:18:44.324324324,A126,69.18,15.68,1190.11,72.68333333333332,16.276666666666667,1176.99
2024-09-09 16:51:53.513513513,A126,73.4,25.85,1341.25,68.13333333333334,18.506666666666664,1222.0866666666668
2024-09-09 17:25:02.702702702,A123,88.3,20.62,1246.46,76.96,20.716666666666665,1259.2733333333333
2024-09-09 17:58:11.891891891,A124,69.88,13.57,823.93,77.19333333333333,20.013333333333332,1137.2133333333334
2024-09-09 18:31:21.081081081,A126,77.05,18.63,865.57,78.40999999999998,17.606666666666666,978.6533333333333
2024-09-09 19:04:30.270270270,A126,54.15,28.11,948.01,67.02666666666666,20.103333333333328,879.1700000000001
2024-09-09 19:37:39.459459459,A125,104.32,14.53,1140.14,78.50666666666666,20.423333333333332,984.5733333333334
2024-09-09 20:10:48.648648648,A125,75.54,13.34,1291.67,78.00333333333333,18.66,1126.6066666666668
2024-09-09 20:43:57.837837837,A126,54.24,24.72,1039.24,78.03333333333332,17.529999999999998,1157.0166666666667
2024-09-09 21:17:07.027027027,A126,78.41,18.25,879.21,69.39666666666666,18.77,1070.04
2024-09-09 21:50:16.216216216,A123,51.12,25.25,920.67,61.25666666666666,22.74,946.3733333333333
2024-09-09 22:23:25.405405405,A124,46.71,29.42,1034.15,58.74666666666665,24.30666666666667,944.6766666666666
2024-09-09 22:56:34.594594594,A124,67.5,25.1,1149.99,55.10999999999999,26.590000000000003,1034.9366666666667
2024-09-09 23:29:43.783783783,A125,60.19,27.37,1040.73,58.133333333333326,27.296666666666667,1074.9566666666667
2024-09-10 00:02:52.972972973,A123,104.76,7.29,1268.16,77.48333333333333,19.92,1152.96
2024-09-10 00:36:02.162162162,A126,73.77,28.41,1039.59,79.57333333333332,21.023333333333333,1116.16
2024-09-10 01:09:11.351351351,A126,66.52,25.31,932.28,81.68333333333332,20.33666666666667,1080.01
2024-09-10 01:42:20.540540540,A126,77.38,18.57,1117.0,72.55666666666666,24.096666666666664,1029.6233333333332
2024-09-10 02:15:29.729729729,A126,79.68,29.09,1130.95,74.52666666666666,24.323333333333334,1060.0766666666666
2024-09-10 02:48:38.918918918,A126,81.54,21.03,1000.38,79.53333333333333,22.896666666666665,1082.7766666666666
2024-09-10 03:21:48.108108108,A123,84.2,25.26,1095.5,81.80666666666666,25.12666666666667,1075.61
2024-09-10 03:54:57.297297297,A124,83.25,22.47,1089.96,82.99666666666666,22.92,1061.9466666666667
2024-09-10 04:28:06.486486486,A126,91.73,21.34,732.59,86.39333333333332,23.02333333333333,972.6833333333334
2024-09-10 05:01:15.675675675,A126,84.1,22.67,1019.0,86.36,22.159999999999997,947.1833333333334
2024-09-10 05:34:24.864864864,A124,71.99,26.25,1210.36,82.60666666666667,23.419999999999998,987.3166666666666
2024-09-10 06:07:34.054054054,A125,64.68,19.88,1156.61,73.58999999999999,22.933333333333334,1128.6566666666665
2024-09-10 06:40:43.243243243,A126,88.73,17.52,787.29,75.13333333333333,21.216666666666665,1051.4199999999998
2024-09-10 07:13:52.432432432,A124,80.8,9.33,674.75,78.07,15.576666666666666,872.8833333333332
2024-09-10 07:47:01.621621621,A126,75.37,20.46,703.16,81.63333333333333,15.770000000000001,721.7333333333332
2024-09-10 08:20:10.810810810,A124,85.84,20.17,1309.4,80.67,16.653333333333332,895.77
2024-09-10 08:53:20.000000000,A125,99.45,19.76,1034.51,86.88666666666666,20.13,1015.6899999999999
2024-09-10 09:26:29.189189189,A123,61.53,11.11,1018.43,82.27333333333333,17.013333333333335,1120.78
2024-09-10 09:59:38.378378378,A124,75.33,22.09,742.76,78.76999999999998,17.653333333333332,931.9
2024-09-10 10:32:47.567567567,A123,87.1,20.26,1159.91,74.65333333333332,17.820000000000004,973.7000000000002
2024-09-10 11:05:56.756756756,A124,73.9,8.38,1179.41,78.77666666666666,16.91,1027.3600000000001
2024-09-10 11:39:05.945945946,A124,99.23,16.35,886.94,86.74333333333334,14.996666666666668,1075.42
2024-09-10 12:12:15.135135135,A125,82.73,17.28,1021.37,85.28666666666665,14.003333333333336,1029.24
2024-09-10 12:45:24.324324324,A125,60.61,22.05,888.63,80.85666666666667,18.56,932.3133333333335
2024-09-10 13:18:33.513513513,A124,84.22,18.69,917.91,75.85333333333332,19.34,942.6366666666668
2024-09-10 13:51:42.702702702,A123,67.73,13.54,1010.48,70.85333333333334,18.093333333333334,939.0066666666668
2024-09-10 14:24:51.891891891,A125,73.89,13.39,912.12,75.27999999999999,15.206666666666669,946.8366666666667
2024-09-10 14:58:01.081081081,A124,81.05,19.35,1066.62,74.22333333333331,15.426666666666668,996.4066666666668
2024-09-10 15:31:10.270270270,A123,60.15,18.07,785.75,71.69666666666664,16.936666666666667,921.4966666666668
2024-09-10 16:04:19.459459459,A126,58.4,24.84,1221.9,66.53333333333332,20.753333333333334,1024.756666666667
2024-09-10 16:37:28.648648648,A125,42.34,22.34,1145.21,53.629999999999995,21.75,1050.9533333333336
2024-09-10 17:10:37.837837837,A123,89.25,15.92,1211.11,63.329999999999984,21.03333333333333,1192.74
2024-09-10 17:43:47.027027027,A125,63.9,24.07,1053.55,65.16333333333333,20.776666666666664,1136.6233333333332
2024-09-10 18:16:56.216216216,A123,49.55,17.8,862.44,67.56666666666666,19.263333333333332,1042.3666666666668
2024-09-10 18:50:05.405405405,A123,79.5,18.67,821.95,64.31666666666666,20.179999999999996,912.6466666666669
2024-09-10 19:23:14.594594594,A125,60.55,18.11,843.11,63.19999999999999,18.19333333333333,842.5000000000001
2024-09-10 19:56:23.783783783,A124,48.76,27.82,1300.25,62.93666666666666,21.53333333333333,988.4366666666668
2024-09-10 20:29:32.972972973,A125,67.59,20.9,671.54,58.96666666666666,22.276666666666667,938.3000000000002
2024-09-10 21:02:42.162162162,A126,61.18,31.43,1090.31,59.176666666666655,26.716666666666665,1020.7000000000002
2024-09-10 21:35:51.351351351,A123,84.69,25.32,1443.69,71.15333333333332,25.88333333333333,1068.5133333333335
2024-09-10 22:09:00.540540540,A123,59.3,23.07,938.81,68.38999999999999,26.606666666666666,1157.6033333333335
2024-09-10 22:42:09.729729729,A126,67.54,24.46,696.12,70.50999999999999,24.28333333333333,1026.2066666666667
2024-09-10 23:15:18.918918918,A123,49.52,25.19,1181.28,58.78666666666666,24.24,938.7366666666668
2024-09-10 23:48:28.108108108,A126,68.65,25.25,1133.76,61.90333333333333,24.966666666666665,1003.7200000000003
2024-09-11 00:21:37.297297297,A124,59.02,21.7,944.04,59.06333333333333,24.046666666666667,1086.3600000000004
2024-09-11 00:54:46.486486486,A123,96.32,19.52,1485.44,74.66333333333333,22.156666666666666,1187.746666666667
2024-09-11 01:27:55.675675675,A125,71.45,15.62,886.69,75.59666666666665,18.946666666666662,1105.39
2024-09-11 02:01:04.864864864,A124,67.07,24.17,643.09,78.27999999999999,19.769999999999996,1005.0733333333334
2024-09-11 02:34:14.054054054,A124,58.5,22.41,933.67,65.67333333333333,20.73333333333333,821.1500000000002
2024-09-11 03:07:23.243243243,A124,67.55,21.66,835.66,64.37333333333332,22.746666666666666,804.1400000000002
2024-09-11 03:40:32.432432432,A123,95.12,23.52,1026.26,73.72333333333331,22.529999999999998,931.8633333333333
2024-09-11 04:13:41.621621621,A124,78.39,17.08,769.38,80.35333333333332,20.75333333333333,877.1
2024-09-11 04:46:50.810810810,A125,71.44,20.49,923.94,81.64999999999999,20.36333333333333,906.5266666666668
2024-09-11 05:20:00.000000000,A126,83.78,17.55,1189.25,77.86999999999999,18.37333333333333,960.8566666666667
2024-09-11 05:53:09.189189189,A126,83.01,22.56,534.04,79.40999999999998,20.2,882.41
2024-09-11 06:26:18.378378378,A123,94.8,20.22,639.78,87.19666666666666,20.109999999999996,787.6899999999999
2024-09-11 06:59:27.567567567,A124,54.12,20.08,833.38,77.30999999999999,20.95333333333333,669.0666666666666
2024-09-11 07:32:36.756756756,A126,66.8,20.76,1009.31,71.90666666666665,20.353333333333328,827.4899999999999
2024-09-11 08:05:45.945945946,A124,70.83,23.57,1221.6,63.91666666666665,21.47,1021.43
2024-09-11 08:38:55.135135135,A123,60.96,17.6,987.8,66.19666666666664,20.64333333333333,1072.9033333333332
2024-09-11 09:12:04.324324324,A126,64.9,19.57,1100.48,65.56333333333332,20.246666666666666,1103.2933333333333
2024-09-11 09:45:13.513513513,A124,68.74,18.79,1031.31,64.86666666666666,18.653333333333332,1039.8633333333332
2024-09-11 10:18:22.702702702,A126,81.53,22.5,1354.12,71.72333333333331,20.28666666666666,1161.97
2024-09-11 10:51:31.891891891,A125,53.16,18.28,592.05,67.80999999999999,19.856666666666666,992.4933333333332
2024-09-11 11:24:41.081081081,A126,74.41,27.73,1071.12,69.69999999999997,22.836666666666662,1005.7633333333332
2024-09-11 11:57:50.270270270,A124,76.3,23.89,1002.19,67.95666666666665,23.299999999999997,888.4533333333333
2024-09-11 12:30:59.459459459,A123,81.01,26.09,881.78,77.24,25.903333333333332,985.0299999999997
2024-09-11 13:04:08.648648648,A123,85.47,14.76,1052.75,80.92666666666666,21.58,978.9066666666666
2024-09-11 13:37:17.837837837,A125,97.49,24.52,1231.9,87.98999999999997,21.789999999999996,1055.4766666666667
2024-09-11 14:10:27.027027027,A124,76.05,20.01,1127.48,86.33666666666664,19.763333333333332,1137.3766666666666
2024-09-11 14:43:36.216216216,A126,71.81,19.85,975.39,81.78333333333332,21.459999999999997,1111.59
2024-09-11 15:16:45.405405405,A123,81.58,14.36,1160.87,76.47999999999998,18.073333333333334,1087.9133333333332
2024-09-11 15:49:54.594594594,A123,66.46,17.3,1063.01,73.28333333333332,17.169999999999998,1066.4233333333332
2024-09-11 16:23:03.783783783,A125,43.73,18.14,958.31,63.92333333333332,16.599999999999998,1060.7299999999998
2024-09-11 16:56:12.972972973,A124,87.23,18.26,494.63,65.80666666666666,17.9,838.6499999999997
2024-09-11 17:29:22.162162162,A124,91.79,19.85,1109.3,74.24999999999999,18.749999999999996,854.0799999999999
2024-09-11 18:02:31.351351351,A125,86.67,19.02,1403.31,88.56333333333332,19.043333333333333,1002.4133333333333
2024-09-11 18:35:40.540540540,A124,84.14,11.47,473.11,87.53333333333332,16.779999999999998,995.2399999999998
2024-09-11 19:08:49.729729729,A126,66.68,22.79,882.95,79.16333333333331,17.759999999999998,919.79
2024-09-11 19:41:58.918918918,A125,60.4,17.9,1320.92,70.40666666666665,17.386666666666663,892.3266666666667
2024-09-11 20:15:08.108108108,A124,62.3,28.27,1359.09,63.12666666666666,22.986666666666665,1187.6533333333334
2024-09-11 20:48:17.297297297,A123,88.09,15.49,1299.19,70.26333333333332,20.55333333333333,1326.3999999999999
2024-09-11 21:21:26.486486486,A125,70.2,22.33,973.36,73.52999999999999,22.029999999999998,1210.5466666666666
2024-09-11 21:54:35.675675675,A123,81.94,15.55,905.8,80.07666666666665,17.789999999999996,1059.45
2024-09-11 22:27:44.864864864,A123,69.14,11.13,957.54,73.75999999999999,16.336666666666662,945.5666666666666
2024-09-11 23:00:54.054054054,A123,83.41,22.01,1161.63,78.16333333333333,16.23,1008.3233333333333
2024-09-11 23:34:03.243243243,A126,96.44,16.53,1132.32,82.99666666666666,16.55666666666667,1083.83
2024-09-12 00:07:12.432432432,A123,63.56,22.37,693.7,81.13666666666666,20.30333333333333,995.8833333333333
2024-09-12 00:40:21.621621621,A123,50.54,13.04,736.01,70.17999999999999,17.313333333333333,854.0099999999999
2024-09-12 01:13:30.810810810,A126,86.61,14.99,1049.15,66.90333333333332,16.799999999999997,826.2866666666667
2024-09-12 01:46:40.000000000,A124,70.21,18.07,880.61,69.11999999999999,15.366666666666665,888.59
2024-09-12 02:19:49.189189189,A124,80.65,16.41,1308.54,79.15666666666665,16.49,1079.4333333333334
2024-09-12 02:52:58.378378378,A126,73.29,14.59,797.67,74.71666666666665,16.356666666666666,995.6066666666666
2024-09-12 03:26:07.567567567,A123,47.32,20.07,954.4,67.08666666666666,17.02333333333333,1020.2033333333333
2024-09-12 03:59:16.756756756,A126,80.85,16.38,582.97,67.15333333333332,17.013333333333332,778.3466666666667
2024-09-12 04:32:25.945945946,A123,61.39,18.96,862.64,63.186666666666646,18.469999999999995,800.0033333333332
2024-09-12 05:05:35.135135135,A124,62.43,19.59,1084.72,68.22333333333331,18.31,843.4433333333333
2024-09-12 05:38:44.324324324,A125,83.99,21.26,1245.45,69.26999999999998,19.936666666666664,1064.2699999999998
2024-09-12 06:11:53.513513513,A126,93.57,20.71,971.83,79.99666666666666,20.52,1100.6666666666667
2024-09-12 06:45:02.702702702,A123,61.14,22.85,1064.53,79.56666666666665,21.606666666666666,1093.9366666666665
2024-09-12 07:18:11.891891891,A123,75.96,15.75,1307.57,76.88999999999997,19.769999999999996,1114.6433333333332
2024-09-12 07:51:21.081081081,A126,80.82,21.8,834.71,72.63999999999997,20.13333333333333,1068.9366666666665
2024-09-12 08:24:30.270270270,A123,79.15,13.99,1132.0,78.6433333333333,17.179999999999996,1091.4266666666665
2024-09-12 08:57:39.459459459,A125,79.2,21.14,842.31,79.72333333333331,18.976666666666663,936.3399999999998
2024-09-12 09:30:48.648648648,A126,59.59,21.97,1130.04,72.64666666666665,19.033333333333328,1034.783333333333
2024-09-12 10:03:57.837837837,A126,104.65,16.81,1080.15,81.14666666666665,19.97333333333333,1017.4999999999997
2024-09-12 10:37:07.027027027,A124,88.17,18.2,1056.08,84.13666666666666,18.99333333333333,1088.7566666666664
2024-09-12 11:10:16.216216216,A123,51.22,24.3,1051.53,81.34666666666665,19.769999999999996,1062.5866666666664
2024-09-12 11:43:25.405405405,A126,74.85,27.59,459.17,71.41333333333331,23.363333333333326,855.5933333333331
2024-09-12 12:16:34.594594594,A124,80.33,16.93,1077.18,68.79999999999997,22.939999999999998,862.6266666666664
2024-09-12 12:49:43.783783783,A124,82.57,14.27,939.86,79.24999999999999,19.596666666666664,825.4033333333332
2024-09-12 13:22:52.972972973,A123,83.12,16.91,845.83,82.00666666666665,16.03666666666666,954.2899999999998
2024-09-12 13:56:02.162162162,A125,87.53,28.63,1070.03,84.40666666666665,19.936666666666664,951.9066666666664
